customer_id,age,total_orders,total_quantity,total_net_sales,avg_order_value,avg_discount,total_interactions,avg_interaction_duration,review_count,avg_rating,total_tickets,avg_satisfaction,cluster
f3841e21-0ec6-4e1a-9eda-ed432675b1f3,36.0,13.0,17.0,9335.60105451329,718.1231580394839,4.230769230769231,15.0,125.2,0.0,0.0,1.0,1.0,0
5217ca15-9ea8-4850-9740-6aca4fa17ae0,40.0,15.0,21.0,14016.53,934.4353333333332,1.6666666666666667,8.0,83.5,0.0,0.0,4.0,4.25,0
0bf01dab-90ad-44c8-bdb8-221dba054544,38.0,4.0,4.0,1876.04,469.01,3.125,29.0,86.37931034482759,0.0,0.0,0.0,0.0,1
063ff492-fdf0-482b-b9f0-a8ec37a30156,64.0,1.0,1.0,871.08,871.08,12.5,15.0,33.53333333333333,0.0,0.0,0.0,0.0,1
af21eaa3-f2b3-4e99-8b75-68e3c348dff5,27.0,10.0,12.0,4328.28,432.828,2.5,22.0,86.4090909090909,0.0,0.0,0.0,0.0,1
310e169b-eba6-4818-9e6e-740fe6091214,28.0,3.0,3.0,1110.13,370.04333333333335,0.0,10.0,55.9,0.0,0.0,0.0,0.0,1
48405c0e-84f6-41d1-bde3-0ad2511dd911,27.0,21.0,26.5,16408.755,781.3692857142858,3.452380952380953,8.0,93.375,1.0,2.0,1.0,5.0,0
4c8ac31d-14e7-4821-b728-b90a2b9a29fe,28.0,16.0,25.0,15784.75,986.546875,5.0,14.0,81.71428571428571,3.0,4.0,1.0,3.0,0
8ba89cfd-3138-4be6-b56c-17eb7d8b2343,27.0,0.0,0.0,0.0,0.0,0.0,42.0,83.83333333333333,0.0,0.0,2.0,4.5,1
e800de06-1113-420f-ade7-3fb3f3f0d031,49.0,0.0,0.0,0.0,0.0,0.0,15.0,60.333333333333336,0.0,0.0,1.0,4.0,1
ad871a51-9089-4a98-af0d-fb225878c74a,52.0,6.0,9.0,2206.22,367.7033333333333,3.75,5.0,112.6,0.0,0.0,1.0,4.0,1
a12f5da5-5ae7-41ce-b848-33897487fa0c,28.0,5.0,5.0,6508.950000000001,1301.7900000000002,2.5,29.0,90.20689655172414,0.0,0.0,2.0,3.5,1
49be3b95-f4d3-4fc2-a562-fef2f9d31426,25.0,6.0,7.0,3984.895,664.1491666666667,0.8333333333333334,9.0,102.11111111111111,0.0,0.0,0.0,0.0,1
81ab5859-c133-4ef4-9f0b-3ad69da426cc,40.0,12.0,16.0,9580.69,798.3908333333334,3.125,16.0,126.5,0.0,0.0,0.0,0.0,0
ae9f964f-840e-4a07-80ee-63540aa89c1f,28.0,1.0,1.0,362.66,362.66,0.0,42.0,58.47619047619048,0.0,0.0,0.0,0.0,1
a651e59b-cbd0-4b80-bd9a-39bb71a4ce5c,42.0,11.0,14.0,5716.81,519.71,3.863636363636364,18.0,90.05555555555556,1.0,5.0,0.0,0.0,0
036e47b2-e126-4704-bcd6-35430830e5df,37.0,10.0,15.0,9707.67,970.767,2.5,13.0,68.76923076923077,0.0,0.0,1.0,5.0,0
c60d86a0-d194-4170-96be-04e7d41708a3,18.0,1.0,1.0,1808.01,1808.01,12.5,41.0,57.02439024390244,0.0,0.0,1.0,5.0,1
f158f3ce-e5fc-484b-a81a-f062c6223f63,53.0,6.0,6.0,3847.690000000001,641.2816666666668,4.166666666666667,4.0,75.0,0.0,0.0,1.0,4.0,1
3fd6341c-40d9-4e8c-80cf-a9021bfb8b0f,56.0,12.0,14.0,7681.65,640.1374999999999,2.708333333333333,6.0,68.33333333333333,1.0,5.0,1.0,5.0,0
35335a9a-e878-42de-ab86-5fab8e70b8cb,27.0,8.0,8.0,3771.63,471.45375,3.125,12.0,132.58333333333334,0.0,0.0,0.0,0.0,1
7ef4501f-3253-40fd-9f43-d1ce685f8543,30.0,2.0,2.0,1197.03,598.515,7.5,22.0,75.77272727272727,0.0,0.0,1.0,4.0,1
8aed6228-843e-458b-ad37-f9ff1179617d,38.0,20.0,29.0,18754.67,937.7335,4.25,5.0,101.8,2.0,5.0,0.0,0.0,0
8c00d2e8-93dc-4dcf-899f-fb8e4995e1e6,39.0,8.0,11.0,5510.99,688.87375,1.5625,12.0,96.66666666666669,0.0,0.0,0.0,0.0,0
906c286e-6e71-49ed-be90-5ffb519bb653,42.0,12.0,17.0,9087.365,757.2804166666666,5.833333333333333,7.0,116.42857142857144,1.0,5.0,0.0,0.0,0
c26fecc3-76c2-47a3-9cc1-783fc8bd868d,59.0,2.0,2.0,345.11,172.55499999999998,0.0,18.0,39.833333333333336,0.0,0.0,0.0,0.0,1
643cb1ca-225a-420b-a099-f7358a30ce1d,32.0,13.0,18.0,8040.57,618.5053846153846,1.7307692307692308,14.0,105.14285714285714,1.0,4.0,0.0,0.0,0
a7ff80ed-fa11-4d7c-88b3-9b1ae67eb318,25.0,0.0,0.0,0.0,0.0,0.0,45.0,71.11111111111111,0.0,0.0,0.0,0.0,1
74cfb1b6-1792-402c-9afb-1c4fdc8b5a9f,18.0,7.0,8.0,6736.655000000001,962.379285714286,1.7857142857142858,12.0,127.83333333333331,0.0,0.0,0.0,0.0,1
cac5f5b2-d4b0-40ef-8909-eb43a761b562,26.0,10.0,13.0,6331.6,633.1600000000001,3.25,7.0,73.0,0.0,0.0,1.0,3.0,0
1aaea630-e2a1-46b3-afd0-2f110198b579,34.0,7.0,9.0,4235.425,605.0607142857143,3.2142857142857144,20.0,74.35,0.0,0.0,0.0,0.0,1
1af6bc5b-8f97-4b69-bbb6-a8021b49b277,56.0,2.0,2.0,674.61,337.305,0.0,21.0,83.28571428571429,1.0,5.0,3.0,3.333333333333333,1
8f390606-8358-4c27-aca5-96d70f5b85a5,28.0,18.0,25.0,20693.575,1149.6430555555555,3.333333333333333,13.0,98.23076923076924,1.0,5.0,2.0,4.0,0
dd41027a-cd8b-494a-b706-12707db924cd,37.0,7.0,8.0,3377.99,482.5700000000001,3.571428571428572,37.0,64.97297297297297,0.0,0.0,0.0,0.0,1
7f59642b-a7ad-429c-9520-80c7fdcba29c,34.0,8.0,10.5,6186.13,773.26625,3.125,5.0,87.6,0.0,0.0,0.0,0.0,0
71105be7-e53b-487f-8d5c-dc2510b611f0,49.0,2.0,2.0,1698.12,849.06,12.5,7.0,68.57142857142857,0.0,0.0,0.0,0.0,1
0ae6753c-6ce0-42d4-bb1f-f663fe2017a6,65.0,0.0,0.0,0.0,0.0,0.0,13.0,82.84615384615384,0.0,0.0,1.0,3.0,1
05d5d391-9a49-4ede-9daf-076c2d4c3ed9,28.0,1.0,2.0,1669.04,1669.04,0.0,22.0,97.22727272727272,0.0,0.0,0.0,0.0,1
5f3342f2-5199-439a-ad93-2b9caa8d8673,29.0,1.0,1.0,1223.59,1223.59,5.0,53.0,83.9245283018868,0.0,0.0,1.0,4.0,1
6acd106a-dfb6-4a3e-8dcb-da7e4d533ece,47.0,6.0,10.5,2514.84,419.14,4.166666666666667,13.0,108.6923076923077,0.0,0.0,2.0,4.0,1
ef840a51-1263-483d-8fff-677712d014f1,43.0,7.0,7.0,5621.15,803.0214285714285,3.2142857142857144,4.0,148.5,0.0,0.0,0.0,0.0,1
f5f5a934-f6dc-4b8d-a0d3-a7a5a1ab787b,57.0,5.0,5.0,2083.82,416.764,2.5,5.0,78.4,0.0,0.0,0.0,0.0,1
d56ba69e-43bc-471d-a6fe-93754c95326e,35.0,1.0,1.0,749.59,749.59,0.0,34.0,108.08823529411764,0.0,0.0,0.0,0.0,1
36c4ca67-7050-47a5-8e91-cab4b635f167,30.0,17.0,20.0,8261.7,485.9823529411765,2.9411764705882355,3.0,95.33333333333331,0.0,0.0,0.0,0.0,0
21a197bd-2dee-49ca-b10e-893691270649,42.0,5.0,7.0,10169.495,2033.899,6.5,26.0,58.26923076923077,0.0,0.0,3.0,4.0,1
fe76604a-a0d2-42c2-bb84-b2116ebf1efd,48.0,10.0,13.0,4197.585,419.7585,3.25,7.0,105.28571428571428,0.0,0.0,0.0,0.0,0
1ac4842f-90bf-405c-9c8b-5917d21edbbd,44.0,1.0,1.0,64.17,64.17,0.0,19.0,58.21052631578947,1.0,4.0,1.0,3.0,1
f8f88349-5b33-4545-bc6e-2cd532760d54,41.0,9.0,11.0,8315.735,923.9705555555556,4.166666666666667,10.0,78.8,0.0,0.0,0.0,0.0,0
2da6e100-37ac-48ee-8878-98c9686b24a4,47.0,8.0,10.0,8981.715,1122.714375,1.5625,5.0,90.2,2.0,3.0,1.0,3.0,0
410fdcdc-5f68-4b25-93bd-8612417c9d75,49.0,13.0,18.0,14015.505,1078.1157692307693,3.6538461538461537,4.0,95.75,0.0,0.0,0.0,0.0,0
9333adba-89a9-44c5-8b99-6c0dd2be2097,51.0,7.0,8.0,11807.78,1686.8257142857144,3.2142857142857144,10.0,60.9,0.0,0.0,0.0,0.0,0
9972a046-4917-49fe-b484-5a5d9962a0b9,42.0,12.0,16.0,8079.8,673.3166666666667,3.9583333333333335,8.0,60.25,0.0,0.0,2.0,3.5,0
4dbb831c-5969-4985-b16f-c3ff5d13fa53,32.0,12.0,17.5,6696.885,558.07375,3.5416666666666665,13.0,67.15384615384616,2.0,4.0,0.0,0.0,0
41809964-6921-4f98-ac44-e5e070e9e2c9,36.0,0.0,0.0,0.0,0.0,0.0,42.0,79.0952380952381,0.0,0.0,0.0,0.0,1
ee0e9368-11e4-467a-9f68-cce203fe24ea,49.0,10.0,14.0,13227.455,1322.7455,4.25,4.0,59.75,0.0,0.0,1.0,2.0,0
fd8af04a-bacd-4aa4-b480-f46d1d318b3f,25.0,8.0,9.0,6443.54,805.4425,3.75,7.0,32.857142857142854,0.0,0.0,0.0,0.0,0
1c525a65-3ed3-4860-9043-042b60e70639,39.0,8.0,9.0,3118.485,389.810625,0.0,23.0,65.17391304347827,0.0,0.0,0.0,0.0,1
04dd8822-3d33-42c9-baf9-0fda8cfccb98,30.0,11.0,15.0,9707.615,882.5104545454545,0.4545454545454545,9.0,85.22222222222223,0.0,0.0,0.0,0.0,0
f6542dc1-f2d8-459b-8ee2-f4c94cb48d20,35.0,3.0,4.0,2228.9300000000003,742.9766666666668,4.166666666666667,9.0,67.22222222222223,0.0,0.0,1.0,5.0,1
8530649a-f08f-4301-ab73-48266b4fbf04,50.0,6.0,9.0,2503.61,417.2683333333334,0.0,11.0,96.27272727272728,0.0,0.0,0.0,0.0,1
c9d453d9-977e-446b-a37b-2b0bfde1897b,37.0,15.0,21.0,14063.62,937.5746666666668,2.5,15.0,84.33333333333333,0.0,0.0,0.0,0.0,0
dc02813b-5a4e-4556-ac0e-dac9def1f9b8,35.0,17.0,24.0,16744.17,984.9511764705882,3.9705882352941178,14.0,102.21428571428572,0.0,0.0,0.0,0.0,0
0466bca6-2ad3-4130-9bb0-2a84d733478f,18.0,5.0,6.0,2394.25,478.85,4.5,23.0,85.08695652173913,0.0,0.0,2.0,2.5,1
523bd9cf-44fc-458d-912c-83a7f678f1a7,43.0,4.0,6.0,3028.46,757.115,5.625,20.0,61.1,0.0,0.0,0.0,0.0,1
62bcd40a-a908-4998-a926-941a121d3940,42.0,23.0,28.0,16630.515,723.0658695652173,3.804347826086957,1.0,9.0,0.0,0.0,1.0,4.0,0
e0042336-813a-4671-b9a3-3c18f189a70a,60.0,4.0,6.0,4426.285,1106.57125,3.125,10.0,82.5,0.0,0.0,1.0,4.0,1
dc1e6ea0-3eff-4c76-b35f-3ae835aff6dc,31.0,0.0,0.0,0.0,0.0,0.0,49.0,68.55102040816327,0.0,0.0,0.0,0.0,1
91bc7626-d8e7-4259-a666-5d05f912aa18,37.0,13.0,16.0,12976.84,998.2184615384616,1.9230769230769231,9.0,44.0,1.0,5.0,0.0,0.0,0
a9ad1b59-85aa-4207-905d-6c042d7a4ad7,37.0,1.0,2.0,395.12,395.12,0.0,43.0,95.09302325581396,0.0,0.0,1.0,1.0,1
a5a50a64-b49d-454b-b287-024a8902985d,53.0,13.0,18.0,11987.255,922.0965384615386,4.615384615384615,4.0,48.75,1.0,3.0,1.0,2.0,0
967f84cc-f504-4b76-91b3-ee6beb70951a,33.0,3.0,3.0,979.99,326.66333333333336,0.0,31.0,84.35483870967742,0.0,0.0,0.0,0.0,1
3893e422-1150-4a24-b432-efa884fe5139,38.0,1.0,3.0,2695.08,2695.08,0.0,28.0,97.03571428571428,0.0,0.0,0.0,0.0,1
f1c193ee-e27c-48ba-b3b8-3eaf6c9c3fb8,42.0,12.0,18.0,6660.11,555.0091666666666,4.583333333333333,8.0,82.125,0.0,0.0,0.0,0.0,0
0874d5de-720b-49bf-904e-1b1800e3e283,37.0,11.0,15.0,13333.52,1212.138181818182,3.863636363636364,10.0,54.8,0.0,0.0,2.0,3.5,0
4a8de0e0-09d8-4ba3-82ab-920ab7996b33,35.0,12.0,16.0,7598.91,633.2425,3.5416666666666665,24.0,62.04166666666666,0.0,0.0,1.0,3.0,0
71174212-3f2d-4f5b-96de-252458804b78,37.0,1.0,1.0,676.84,676.84,0.0,33.0,56.39393939393939,0.0,0.0,1.0,4.0,1
6375eac5-d12a-459c-9cf2-339b3425220a,47.0,3.0,3.0,618.67,206.22333333333333,4.166666666666667,8.0,38.75,0.0,0.0,1.0,4.0,1
9c123fb9-bedc-4fcf-93fb-dd52f01a5ac1,22.0,2.0,2.0,386.69,193.345,0.0,30.0,47.63333333333333,0.0,0.0,3.0,3.333333333333333,1
8ffb3dda-292b-4464-92d0-9c68ad667846,36.0,2.0,2.0,1127.61,563.8050000000001,6.25,37.0,77.08108108108108,0.0,0.0,1.0,5.0,1
d9a2c0ba-45e8-4910-9c80-b64f36450a6d,26.0,23.0,31.0,16911.565,735.2854347826086,3.260869565217391,8.0,38.875,1.0,1.0,2.0,4.0,0
93cb4121-3a4a-4438-a8f0-1712bdebb892,49.0,1.0,2.0,2043.18,2043.18,0.0,14.0,76.07142857142857,0.0,0.0,1.0,4.0,1
86c9ae17-11e7-4292-9d51-19b842e2d0be,18.0,1.0,1.0,480.06,480.06,0.0,47.0,95.23404255319149,0.0,0.0,1.0,5.0,1
b862723c-d6dd-4a5c-a135-ddacc3f50970,28.0,12.0,15.0,7858.045,654.8370833333333,1.0416666666666667,7.0,107.71428571428572,1.0,5.0,0.0,0.0,0
9c67f76e-86b5-4b10-8744-32b622030359,39.0,6.0,7.0,5412.63,902.105,1.6666666666666667,14.0,73.57142857142857,1.0,4.0,0.0,0.0,0
a66ddb91-7a8b-4f77-b35a-5965959106be,53.0,4.0,4.0,2232.7200000000003,558.1800000000001,3.125,10.0,46.6,0.0,0.0,0.0,0.0,1
96949a78-13be-4c61-b731-e0e0e95219ed,34.0,15.0,22.0,11251.74,750.116,5.166666666666667,14.0,82.35714285714286,0.0,0.0,0.0,0.0,0
fc55095c-9950-4e22-b8bb-c9f50871dd92,28.0,6.0,7.0,5560.825,926.8041666666668,1.6666666666666667,40.0,65.575,1.0,5.0,1.0,4.0,0
f1ce0f36-9164-4a39-aebd-7d062333ec8f,57.0,2.0,3.0,592.28,296.14,6.25,20.0,83.0,0.0,0.0,1.0,2.0,1
b14ef2f2-9a4b-4326-9e8d-61fcb5ef8fc4,18.0,12.0,16.0,12205.265,1017.1054166666668,2.5,13.0,55.61538461538461,1.0,4.0,0.0,0.0,0
e845dcdd-e44b-4021-93b3-fcce7704fb50,18.0,2.0,2.0,2375.025,1187.5125,2.5,62.0,89.25806451612904,0.0,0.0,2.0,4.0,1
034d95cc-e49d-4cb1-8d4b-6a3bef0a3324,40.0,4.0,5.0,3675.84,918.96,0.0,15.0,89.6,0.0,0.0,1.0,1.0,1
741e23a3-f8d6-4ddb-ad11-64b60e8f232a,28.0,14.0,18.0,12761.505,911.5360714285714,0.0,9.0,107.66666666666669,0.0,0.0,0.0,0.0,0
2665edc4-9710-4f3f-a54b-edd9c27a590b,22.0,4.0,5.0,3766.81,941.7025,8.75,25.0,89.92,1.0,5.0,0.0,0.0,0
3e4f923c-547f-4a35-abc3-8f918c1e5f4c,43.0,7.0,8.0,3282.85,468.9785714285714,2.142857142857143,4.0,32.0,0.0,0.0,0.0,0.0,1
844fbd4d-55d8-4982-a8c0-1ba030a9375a,37.0,7.0,10.0,2901.69,414.5271428571429,5.357142857142857,10.0,96.6,1.0,3.0,1.0,2.0,0
d3556bb0-b96b-44b6-af56-67603d358938,28.0,7.0,10.0,9370.225,1338.6035714285715,3.2142857142857144,33.0,101.8181818181818,0.0,0.0,0.0,0.0,1
e7eecdfb-8105-4e65-a7a4-4a828ce5540a,19.0,5.0,6.0,3733.81,746.762,7.0,3.0,72.0,0.0,0.0,2.0,2.5,1
7e17094d-0235-47b0-928f-111836ac6aea,45.0,6.0,6.0,6086.525000000001,1014.4208333333336,0.0,13.0,64.23076923076923,1.0,3.0,0.0,0.0,0
7bb3c011-d6dc-4ac9-a414-e6c3546ca534,42.0,10.0,15.0,5512.33,551.233,5.0,22.0,96.13636363636364,0.0,0.0,0.0,0.0,0
31666a09-f95b-4d08-9467-2b483f932cdc,33.0,18.0,27.5,13502.14,750.1188888888888,4.166666666666667,8.0,55.0,1.0,5.0,0.0,0.0,0
93ba38b8-5680-44c9-8d36-225972562d4f,57.0,9.0,12.0,6495.9800000000005,721.7755555555556,7.5,12.0,33.75,0.0,0.0,0.0,0.0,0
dbe9d314-048b-4804-93d5-58ad87f6c6c5,22.0,7.0,9.0,3902.03,557.4328571428571,3.2142857142857144,13.0,109.3076923076923,0.0,0.0,1.0,1.0,1
c4ac244c-989e-46fb-b243-91dd1d5cf739,18.0,8.0,11.0,8335.985,1041.998125,3.75,7.0,147.71428571428572,0.0,0.0,2.0,4.0,0
df498b0d-b595-4ca7-b245-df19dc03224f,35.0,14.0,18.0,6495.54,463.9671428571429,3.928571428571429,17.0,52.0,0.0,0.0,2.0,2.5,0
c433e9c8-038f-413b-b0c8-f038f5009399,35.0,12.0,14.0,7667.6,638.9666666666667,3.9583333333333335,11.0,100.54545454545456,0.0,0.0,0.0,0.0,0
7c66381f-c96d-44c4-9987-677b42abe77c,37.0,7.0,7.0,5504.085,786.2978571428572,1.7857142857142858,15.0,81.26666666666667,0.0,0.0,0.0,0.0,1
70beb325-e2a8-43a4-9c28-94d40ecb75d8,35.0,14.0,14.0,4342.03,310.145,1.7857142857142858,13.0,110.46153846153848,0.0,0.0,1.0,2.0,0
5472e06b-e20a-4efc-bf64-ebfa6af1b309,39.0,7.0,11.0,4425.23,632.1757142857142,3.571428571428572,14.0,90.57142857142856,1.0,4.0,0.0,0.0,0
65542302-386f-4456-bbd3-0cc24bf146b6,19.0,4.0,5.0,3098.48,774.62,6.25,31.0,66.51612903225806,0.0,0.0,2.0,4.0,1
505178c4-b072-4f80-8e92-2e42fc1dcb3b,52.0,2.0,2.0,219.39,109.695,0.0,14.0,94.21428571428572,0.0,0.0,0.0,0.0,1
492d9c3b-1ac8-4e9d-952c-74540e3fadbe,34.0,14.0,16.0,11595.405,828.2432142857143,2.857142857142857,9.0,32.111111111111114,2.0,4.0,0.0,0.0,0
71a09480-6347-4fce-b0c3-78b60f78c742,48.0,7.0,8.0,4148.9,592.6999999999999,0.7142857142857143,1.0,250.0,0.0,0.0,1.0,3.0,1
f773bb3e-e604-4990-9da4-c6924a17c61f,39.0,0.0,0.0,0.0,0.0,0.0,16.0,79.4375,0.0,0.0,1.0,1.0,1
484782ef-93e6-4ecc-8575-a9fa32c2d659,40.0,7.0,9.0,2564.44,366.34857142857146,3.2142857142857144,11.0,87.63636363636364,0.0,0.0,0.0,0.0,1
ff366f8a-378f-4af1-b665-1dc371012503,41.0,3.0,4.0,1353.77,451.25666666666666,5.833333333333333,40.0,84.975,0.0,0.0,0.0,0.0,1
106b91ed-587c-4007-a6c6-aa23d47b7190,40.0,11.0,14.0,12774.185,1161.2895454545455,2.727272727272727,9.0,120.22222222222224,2.0,4.5,0.0,0.0,0
aa14fc68-75d3-430c-bb79-32c71f6d3873,42.0,18.0,20.0,14738.645,818.8136111111112,1.3888888888888888,11.0,44.90909090909091,1.0,5.0,0.0,0.0,0
5c7900b1-20db-433e-a944-29e2f8a3bec2,50.0,10.0,11.0,2176.3,217.63,3.5,7.0,56.42857142857143,3.0,2.6666666666666665,0.0,0.0,0
a6c2dc58-7fb1-49a2-ba7a-2a0af0ffd749,37.0,8.0,8.0,3550.12,443.765,3.125,18.0,74.61111111111111,0.0,0.0,0.0,0.0,1
3881c8f4-49ab-4868-b6c7-42315212e138,43.0,9.0,9.0,8207.24,911.9155555555556,5.277777777777778,14.0,103.42857142857144,0.0,0.0,0.0,0.0,0
e90fef19-f6a0-4d36-a658-272724c1a9cb,33.0,7.0,9.0,4544.79,649.2557142857142,0.7142857142857143,8.0,100.625,0.0,0.0,0.0,0.0,1
939948aa-c80d-4913-bc24-c78132c8cbe5,35.0,10.0,15.0,6527.19,652.7189999999999,1.0,8.0,76.5,0.0,0.0,1.0,4.0,0
dbe804fb-4056-49d9-9f7e-2f96f3a873d7,26.0,14.0,18.0,13700.78,978.6271428571428,3.2142857142857144,13.0,74.46153846153847,1.0,5.0,0.0,0.0,0
2e8dc7d5-2d6b-4d3c-8dd8-ae848eaf6078,56.0,2.0,3.0,2006.14,1003.07,6.25,3.0,85.0,0.0,0.0,1.0,3.0,1
e14343a4-a938-48ac-b647-d632cfa11ec1,34.0,0.0,0.0,0.0,0.0,0.0,15.0,74.46666666666667,0.0,0.0,0.0,0.0,1
22f5b895-99f6-405c-92aa-9b406d342340,18.0,7.0,8.0,3817.71,545.3871428571429,3.2142857142857144,7.0,35.142857142857146,1.0,4.0,0.0,0.0,0
4e4c60aa-e9e0-43ac-8019-e6a15a1a9297,36.0,13.0,14.0,11001.195,846.2457692307692,1.9230769230769231,12.0,68.33333333333333,0.0,0.0,0.0,0.0,0
9f721f71-e90f-420f-b41d-6f4646629b47,26.0,0.0,0.0,0.0,0.0,0.0,28.0,55.85714285714285,0.0,0.0,0.0,0.0,1
c7ea78c6-05a3-42ab-865c-95df1d220100,45.0,9.0,11.0,8389.365,932.1516666666666,1.1111111111111112,17.0,66.05882352941177,3.0,3.0,0.0,0.0,0
4ebb409c-95d2-4a24-8b3f-a623a322dd5f,27.0,8.0,8.0,4432.255,554.031875,3.4375,22.0,62.5,1.0,4.0,0.0,0.0,0
72933546-d2a1-43a9-adbc-a9f9fe35c7d1,29.0,19.0,23.0,18375.2,967.1157894736842,3.421052631578948,7.0,64.71428571428571,0.0,0.0,0.0,0.0,0
c72435e2-f6c8-497a-8183-90e87176bc95,18.0,0.0,0.0,0.0,0.0,0.0,36.0,81.55555555555556,0.0,0.0,1.0,4.0,1
12b225bc-7f4a-44be-a051-8a63d6ce439b,29.0,1.0,1.0,94.88,94.88,0.0,45.0,73.4888888888889,0.0,0.0,0.0,0.0,1
391e073d-71c0-45ed-9a8f-8188c128b167,18.0,5.0,7.0,5109.12,1021.824,4.5,10.0,89.0,0.0,0.0,0.0,0.0,1
bf9eb31b-baf8-448e-b05e-1e45f8e20493,35.0,5.0,7.0,4816.745,963.349,2.0,22.0,80.22727272727273,0.0,0.0,1.0,4.0,1
cecc691a-c14f-42f4-835a-f7ace6565742,44.0,1.0,1.0,259.65,259.65,0.0,43.0,79.02325581395348,0.0,0.0,1.0,3.0,1
06195176-6ce8-4c4a-9cad-a3324109a14a,44.0,9.0,10.0,5239.860000000001,582.2066666666667,3.611111111111111,7.0,71.0,0.0,0.0,2.0,2.0,0
4bb95868-e220-480a-aa16-79ec6773cf14,40.0,18.0,21.0,8460.22,470.0122222222222,4.305555555555555,12.0,115.16666666666669,0.0,0.0,0.0,0.0,0
68a42a2a-b569-44a7-bda7-4d2c1978d257,23.0,8.0,11.5,4843.835,605.479375,4.0625,15.0,74.26666666666667,0.0,0.0,0.0,0.0,1
e8957f16-b13a-4d5e-9583-e1b2b67dcf1b,34.0,1.0,1.0,689.22,689.22,0.0,33.0,116.0909090909091,0.0,0.0,0.0,0.0,1
5fd550a7-f860-4302-a1fa-9e7ec928e3b0,34.0,10.0,12.0,5303.655,530.3655,2.75,5.0,30.6,0.0,0.0,1.0,2.0,0
2769e8f7-eea1-40e7-979b-29078b1d8f6f,21.0,8.0,15.5,11074.295,1384.286875,1.5625,16.0,98.25,0.0,0.0,0.0,0.0,0
c823553e-ca1c-4205-a547-8493bf12984f,53.0,10.0,15.0,8167.56,816.7560000000001,2.25,8.0,59.125,0.0,0.0,0.0,0.0,0
33ddf1e4-32b2-45aa-8391-01734fb8c316,45.0,7.0,9.0,5852.15,836.0214285714285,3.571428571428572,9.0,68.55555555555556,1.0,4.0,0.0,0.0,0
21b4edff-b4af-41fb-94a5-2faec82b6a0c,32.0,4.0,4.0,2250.41,562.6025,5.625,39.0,52.15384615384615,0.0,0.0,1.0,1.0,1
2e262801-db90-4a2f-b6a0-063f0788c331,35.0,10.0,12.0,4407.8,440.78,6.25,25.0,84.56,1.0,4.0,1.0,2.0,0
b876c2a8-6999-4262-b298-57f95070c3f8,37.0,13.0,17.0,8814.855,678.0657692307692,2.1153846153846154,14.0,60.0,0.0,0.0,1.0,3.0,0
8a4517f6-ee90-4e60-9475-491b17d51251,18.0,7.0,9.0,7561.559999999999,1080.222857142857,3.2142857142857144,32.0,74.65625,0.0,0.0,0.0,0.0,1
8536acb9-e847-45d8-9da7-dbc4fbaf5e28,32.0,16.0,24.5,11746.905,734.1815625,1.5625,7.0,111.71428571428572,2.0,3.0,2.0,2.5,0
56834b64-b03e-4f92-b8d0-fb04b383fa08,26.0,0.0,0.0,0.0,0.0,0.0,60.0,94.16666666666669,0.0,0.0,0.0,0.0,1
77178601-cf5e-4cff-b158-e2637dea9ab6,22.0,1.0,1.0,656.0,656.0,12.5,60.0,76.28333333333333,0.0,0.0,0.0,0.0,1
1debabbd-76a9-401c-bb44-490e8eb7e00f,31.0,11.0,13.0,7799.15,709.0136363636364,2.272727272727273,33.0,112.12121212121212,0.0,0.0,1.0,1.0,0
b2c91f8f-4394-4c42-8383-899927f2d8e6,56.0,11.0,13.0,7765.36,705.9418181818181,0.0,1.0,10.0,1.0,2.0,1.0,4.0,0
fbd3ca3c-2f9f-4d82-97ab-b6b737d8ba08,42.0,9.0,9.0,3476.76,386.3066666666666,1.3888888888888888,8.0,111.125,0.0,0.0,0.0,0.0,1
4347ede9-02f3-4896-a27d-59175dd1571c,28.0,1.0,1.0,378.74,378.74,0.0,54.0,91.75925925925924,0.0,0.0,2.0,3.5,1
4c385cb8-cc84-4911-aa22-5f6c1ffd3560,41.0,11.0,13.0,9510.995,864.635909090909,1.818181818181818,9.0,60.333333333333336,0.0,0.0,1.0,5.0,0
50fb2b5e-9560-4679-afe9-6416962a3352,51.0,5.0,5.0,3680.68,736.136,3.5,2.0,9.0,0.0,0.0,1.0,3.0,1
826dcff8-2267-48a3-90fd-11184beac40a,46.0,2.0,2.0,1340.11,670.055,6.25,17.0,62.8235294117647,0.0,0.0,3.0,3.333333333333333,1
2f288455-63d5-41c2-87e8-eea3906fa40f,35.0,9.0,12.0,2756.06,306.2288888888889,5.555555555555555,6.0,105.66666666666669,0.0,0.0,0.0,0.0,1
b8099879-095e-4cd8-8ee7-eb90a1ad06b9,27.0,14.0,22.5,12722.04,908.7171428571428,1.7857142857142858,14.0,79.71428571428571,1.0,4.0,0.0,0.0,0
cfd83e5d-2d20-4a38-8c10-3f5385032491,43.0,3.0,3.0,757.42,252.47333333333333,0.0,4.0,35.25,0.0,0.0,0.0,0.0,1
81c077d0-2fe8-4926-80c5-f40c718ac6cd,39.0,5.0,10.0,7084.16,1416.832,5.0,15.0,89.26666666666667,0.0,0.0,0.0,0.0,0
9569e4fc-c30c-4626-9ef2-bb57cf53b26a,45.0,15.0,21.0,14064.86,937.6573333333332,3.8333333333333335,11.0,82.0,0.0,0.0,1.0,4.0,0
